survey_date,country,pct_mask,pct_belief_masking_effective,pct_worried_catch_covid,pct_received_news_local_health,pct_received_news_experts,pct_received_news_who,pct_received_news_govt_health,pct_received_news_politicians,pct_received_news_journalists,pct_received_news_friends,pct_trust_covid_info_local_health,pct_trust_covid_info_experts,pct_trust_covid_info_who,pct_trust_covid_info_govt_health,pct_trust_covid_info_politicians,pct_trust_covid_info_journalists,pct_trust_covid_info_friends,total_tests,total_cases,total_deaths,new_cases_smoothed,new_deaths_smoothed,Facial Coverings,Containment health index (average),population
2020-10-21,Chile,0.9199457259158752,,,,,,,,,,,,,,,,,3966166.0,490003.0,13588.0,1486.857,45.143,2.0,78.87,19603736.0
2020-10-22,Chile,0.9433384379785604,,,,,,,,,,,,,,,,,3997900.0,490003.0,13588.0,1486.857,45.143,2.0,78.87,19603736.0
2020-10-23,Chile,0.9333333333333332,,,,,,,,,,,,,,,,,4035259.0,490003.0,13588.0,1486.857,45.143,2.0,78.87,19603736.0
2020-10-24,Chile,0.9363241678726484,,,,,,,,,,,,,,,,,4073055.0,490003.0,13588.0,1486.857,45.143,2.0,78.87,19603736.0
2020-10-25,Chile,0.9478827361563518,,,,,,,,,,,,,,,,,4111528.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-26,Chile,0.9422492401215804,,,,,,,,,,,,,,,,,4149360.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-27,Chile,0.9360675512665864,,,,,,,,,,,,,,,,,4169372.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-28,Chile,0.9536082474226804,,,,,,,,,,,,,,,,,4191194.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-29,Chile,0.93026706231454,,,,,,,,,,,,,,,,,4224600.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-30,Chile,0.9372990353697748,,,,,,,,,,,,,,,,,4261480.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-10-31,Chile,0.9328671328671329,,,,,,,,,,,,,,,,,4300738.0,500542.0,13892.0,1505.571,43.429,2.0,78.87,19603736.0
2020-11-01,Chile,0.95,,,,,,,,,,,,,,,,,4341890.0,510256.0,14207.0,1387.714,45.0,2.0,78.87,19603736.0
2020-11-02,Chile,0.943939393939394,,,,,,,,,,,,,,,,,4378150.0,510256.0,14207.0,1387.714,45.0,2.0,78.87,19603736.0
2020-11-03,Chile,0.9448584202682564,,,,,,,,,,,,,,,,,4401804.0,510256.0,14207.0,1387.714,45.0,2.0,78.87,19603736.0
2020-11-04,Chile,0.9230769230769232,,,,,,,,,,,,,,,,,4419835.0,510256.0,14207.0,1387.714,45.0,2.0,75.3,19603736.0
2020-11-05,Chile,0.9370748299319728,,,,,,,,,,,,,,,,,4454063.0,510256.0,14207.0,1387.714,45.0,2.0,75.3,19603736.0
2020-11-06,Chile,0.9435897435897436,,,,,,,,,,,,,,,,,4494556.0,510256.0,14207.0,1387.714,45.0,2.0,75.3,19603736.0
2020-11-07,Chile,0.9466911764705882,,,,,,,,,,,,,,,,,4533846.0,510256.0,14207.0,1387.714,45.0,2.0,75.3,19603736.0
2020-11-08,Chile,0.923780487804878,,,,,,,,,,,,,,,,,4575917.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-09,Chile,0.9403669724770642,,,,,,,,,,,,,,,,,4613248.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-10,Chile,0.9389312977099236,,,,,,,,,,,,,,,,,4637179.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-11,Chile,0.932642487046632,,,,,,,,,,,,,,,,,4659327.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-12,Chile,0.9445438282647584,,,,,,,,,,,,,,,,,4695035.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-13,Chile,0.9584158415841584,,,,,,,,,,,,,,,,,4733318.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-14,Chile,0.9500959692898272,,,,,,,,,,,,,,,,,4773840.0,519977.0,14499.0,1388.714,41.714,2.0,75.3,19603736.0
2020-11-15,Chile,0.9402173913043478,,,,,,,,,,,,,,,,,4814654.0,529676.0,14777.0,1385.571,39.714,2.0,75.3,19603736.0
2020-11-16,Chile,0.9460966542750928,,,,,,,,,,,,,,,,,4851983.0,529676.0,14777.0,1385.571,39.714,2.0,75.3,19603736.0
2020-11-17,Chile,0.9576427255985268,,,,,,,,,,,,,,,,,4874686.0,529676.0,14777.0,1385.571,39.714,2.0,77.68,19603736.0
2020-11-18,Chile,0.9553219448094612,,,,,,,,,,,,,,,,,4894911.0,529676.0,14777.0,1385.571,39.714,2.0,77.68,19603736.0
2020-11-19,Chile,0.9465301478953356,,,,,,,,,,,,,,,,,4930225.0,529676.0,14777.0,1385.571,39.714,2.0,77.68,19603736.0
2020-11-20,Chile,0.9356540084388184,,,,,,,,,,,,,,,,,4969455.0,529676.0,14777.0,1385.571,39.714,2.0,77.68,19603736.0
2020-11-21,Chile,0.946611909650924,,,,,,,,,,,,,,,,,5009041.0,529676.0,14777.0,1385.571,39.714,2.0,77.68,19603736.0
2020-11-22,Chile,0.9465725806451613,,,,,,,,,,,,,,,,,5049075.0,539143.0,15030.0,1352.429,36.143,2.0,77.68,19603736.0
2020-11-23,Chile,0.9365750528541226,,,,,,,,,,,,,,,,,5087453.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-24,Chile,0.9270544783010156,,,,,,,,,,,,,,,,,5110213.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-25,Chile,0.917917917917918,,,,,,,,,,,,,,,,,5130593.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-26,Chile,0.9046242774566474,,,,,,,,,,,,,,,,,5166772.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-27,Chile,0.9264853977844916,,,,,,,,,,,,,,,,,5205698.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-28,Chile,0.914577530176416,,,,,,,,,,,,,,,,,5245160.0,539143.0,15030.0,1352.429,36.143,2.0,74.11,19603736.0
2020-11-29,Chile,0.9331550802139036,,,,,,,,,,,,,,,,,5287934.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-11-30,Chile,0.9357277882797732,,,,,,,,,,,,,,,,,5325430.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-01,Chile,0.9353680430879712,,,,,,,,,,,,,,,,,5349110.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-02,Chile,0.9346904156064462,,,,,,,,,,,,,,,,,5370710.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-03,Chile,0.9312080536912752,,,,,,,,,,,,,,,,,5406772.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-04,Chile,0.931345980126468,,,,,,,,,,,,,,,,,5447413.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-05,Chile,0.9414758269720102,,,,,,,,,,,,,,,,,5487574.0,548941.0,15322.0,1399.714,41.714,2.0,74.11,19603736.0
2020-12-06,Chile,0.9364575059571087,,,,,,,,,,,,,,,,,5529751.0,558668.0,15592.0,1389.571,38.571,2.0,74.11,19603736.0
2020-12-07,Chile,0.9465283320031924,,,,,,,,,,,,,,,,,5568494.0,558668.0,15592.0,1389.571,38.571,2.0,74.11,19603736.0
2020-12-08,Chile,0.94391785150079,,,,,,,,,,,,,,,,,5596679.0,558668.0,15592.0,1389.571,38.571,2.0,72.32,19603736.0
2020-12-09,Chile,0.942211055276382,,,,,,,,,,,,,,,,,5618871.0,558668.0,15592.0,1389.571,38.571,2.0,72.32,19603736.0
2020-12-10,Chile,0.9506726457399104,,,,,,,,,,,,,,,,,5651380.0,558668.0,15592.0,1389.571,38.571,2.0,72.32,19603736.0
2020-12-11,Chile,0.9420560747663552,,,,,,,,,,,,,,,,,5678923.0,558668.0,15592.0,1389.571,38.571,2.0,72.32,19603736.0
2020-12-12,Chile,0.9479618386817,,,,,,,,,,,,,,,,,5719282.0,558668.0,15592.0,1389.571,38.571,2.0,72.32,19603736.0
2020-12-13,Chile,0.93141075604053,,,,,,,,,,,,,,,,,5767336.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-14,Chile,0.9315883402736468,,,,,,,,,,,,,,,,,5814212.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-15,Chile,0.925925925925926,,,,,,,,,,,,,,,,,5843694.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-16,Chile,0.9303843364757072,,,,,,,,,,,,,,,,,5869593.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-17,Chile,0.9452054794520548,,,,,,,,,,,,,,,,,5909654.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-18,Chile,0.9463373083475298,,,,,,,,,,,,,,,,,5957188.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-19,Chile,0.931496062992126,,,,,,,,,,,,,,,,,6003914.0,569781.0,15846.0,1587.571,36.286,2.0,72.32,19603736.0
2020-12-20,Chile,0.9412213740458016,,,,,,,,,,,,,,,,,6054199.0,583354.0,16101.0,1939.0,36.429,2.0,72.32,19603736.0
2020-12-21,Chile,0.9415357766143106,,,,,,,,,,,,,,,,,6099892.0,583354.0,16101.0,1939.0,36.429,2.0,72.32,19603736.0
2020-12-22,Chile,0.9398907103825136,,,,,,,,,,,,,,,,,6129797.0,583354.0,16101.0,1939.0,36.429,2.0,75.89,19603736.0
2020-12-23,Chile,0.9614121510673236,,,,,,,,,,,,,,,,,6161031.0,583354.0,16101.0,1939.0,36.429,2.0,75.89,19603736.0
2020-12-24,Chile,0.9453125,,,,,,,,,,,,,,,,,6205335.0,583354.0,16101.0,1939.0,36.429,2.0,77.32,19603736.0
2020-12-25,Chile,0.9435626102292768,,,,,,,,,,,,,,,,,6253346.0,583354.0,16101.0,1939.0,36.429,2.0,77.32,19603736.0
2020-12-26,Chile,0.9419174247725682,,,,,,,,,,,,,,,,,6301619.0,583354.0,16101.0,1939.0,36.429,2.0,77.32,19603736.0
2020-12-27,Chile,0.9448275862068966,,,,,,,,,,,,,,,,,6328916.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2020-12-28,Chile,0.9318352059925094,,,,,,,,,,,,,,,,,6352407.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2020-12-29,Chile,0.9383954154727794,,,,,,,,,,,,,,,,,6374797.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2020-12-30,Chile,0.9380677126341866,,,,,,,,,,,,,,,,,6400889.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2020-12-31,Chile,0.9343200740055504,,,,,,,,,,,,,,,,,6443459.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2021-01-01,Chile,0.9467787114845938,,,,,,,,,,,,,,,,,6494042.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2021-01-02,Chile,0.9448924731182796,,,,,,,,,,,,,,,,,6540220.0,598394.0,16404.0,2148.571,43.286,2.0,77.32,19603736.0
2021-01-03,Chile,0.9365284974093264,,,,,,,,,,,,,,,,,6570004.0,615902.0,16724.0,2501.143,45.714,2.0,77.32,19603736.0
2021-01-04,Chile,0.9286666666666666,,,,,,,,,,,,,,,,,6595501.0,615902.0,16724.0,2501.143,45.714,2.0,77.32,19603736.0
2021-01-05,Chile,0.929676511954993,,,,,,,,,,,,,,,,,6621318.0,615902.0,16724.0,2501.143,45.714,3.0,79.11,19603736.0
2021-01-06,Chile,0.9371841155234656,,,,,,,,,,,,,,,,,6653354.0,615902.0,16724.0,2501.143,45.714,3.0,79.11,19603736.0
2021-01-07,Chile,0.9349415204678364,,,,,,,,,,,,,,,,,6701072.0,615902.0,16724.0,2501.143,45.714,3.0,79.11,19603736.0
2021-01-08,Chile,0.9257842387146136,,,,,,,,,,,,,,,,,6755113.0,615902.0,16724.0,2501.143,45.714,3.0,79.11,19603736.0
2021-01-09,Chile,0.9488304093567252,,,,,,,,,,,,,,,,,6813229.0,615902.0,16724.0,2501.143,45.714,3.0,79.11,19603736.0
2021-01-10,Chile,0.9350736278447122,,,,,,,,,,,,,,,,,6872955.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-11,Chile,0.930281690140845,,,,,,,,,,,,,,,,,6930393.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-12,Chile,0.9381058911260254,,,,,,,,,,,,,,,,,6973115.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-13,Chile,0.9294692737430168,,,,,,,,,,,,,,,,,7014575.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-14,Chile,0.9380403458213256,,,,,,,,,,,,,,,,,7068691.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-15,Chile,0.9370400654129192,,,,,,,,,,,,,,,,,7127668.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-16,Chile,0.948339483394834,,,,,,,,,,,,,,,,,7192867.0,637742.0,17037.0,3120.0,44.714,3.0,79.11,19603736.0
2021-01-17,Chile,0.9327902240325866,,,,,,,,,,,,,,,,,7261325.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-18,Chile,0.9306859205776172,,,,,,,,,,,,,,,,,7316998.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-19,Chile,0.9461920529801324,,,,,,,,,,,,,,,,,7359011.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-20,Chile,0.9225957779515246,,,,,,,,,,,,,,,,,7400515.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-21,Chile,0.9303892215568862,,,,,,,,,,,,,,,,,7457443.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-22,Chile,0.934242181234964,,,,,,,,,,,,,,,,,7519959.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-23,Chile,0.9199428162973552,,,,,,,,,,,,,,,,,7578387.0,665493.0,17435.0,3964.429,56.857,3.0,79.11,19603736.0
2021-01-24,Chile,0.9266943291839558,,,,,,,,,,,,,,,,,7643887.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-25,Chile,0.9218958611481975,,,,,,,,,,,,,,,,,7699116.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-26,Chile,0.9217877094972068,,,,,,,,,,,,,,,,,7742111.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-27,Chile,0.9334748761500354,,,,,,,,,,,,,,,,,7781666.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-28,Chile,0.938472942920682,,,,,,,,,,,,,,,,,7835456.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-29,Chile,0.9322671683913452,,,,,,,,,,,,,,,,,7897397.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-30,Chile,0.9362204724409448,,,,,,,,,,,,,,,,,7960705.0,694647.0,17854.0,4164.857,59.857,3.0,79.11,19603736.0
2021-01-31,Chile,0.9397884458909682,,,,,,,,,,,,,,,,,8021139.0,722900.0,18339.0,4036.143,69.286,3.0,79.11,19603736.0
2021-02-01,Chile,0.9360189573459716,,,,,,,,,,,,,,,,,8079848.0,722900.0,18339.0,4036.143,69.286,3.0,79.11,19603736.0
2021-02-02,Chile,0.923982869379015,,,,,,,,,,,,,,,,,8125236.0,722900.0,18339.0,4036.143,69.286,3.0,79.11,19603736.0
2021-02-03,Chile,0.9292389853137516,,,,,,,,,,,,,,,,,8157724.0,722900.0,18339.0,4036.143,69.286,3.0,79.11,19603736.0
2021-02-04,Chile,0.9285714285714286,,,,,,,,,,,,,,,,,8209764.0,722900.0,18339.0,4036.143,69.286,3.0,80.54,19603736.0
2021-02-05,Chile,0.9343200740055504,,,,,,,,,,,,,,,,,8265915.0,722900.0,18339.0,4036.143,69.286,3.0,80.54,19603736.0
2021-02-06,Chile,0.9451162790697676,,,,,,,,,,,,,,,,,8325865.0,722900.0,18339.0,4036.143,69.286,3.0,80.54,19603736.0
2021-02-07,Chile,0.91643709825528,,,,,,,,,,,,,,,,,8380808.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-08,Chile,0.936451897616946,,,,,,,,,,,,,,,,,8431313.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-09,Chile,0.9303857008466604,,,,,,,,,,,,,,,,,8470337.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-10,Chile,0.921480144404332,,,,,,,,,,,,,,,,,8499079.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-11,Chile,0.9310679611650484,,,,,,,,,,,,,,,,,8551821.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-12,Chile,0.9404176904176904,,,,,,,,,,,,,,,,,8607083.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-13,Chile,0.937809187279152,,,,,,,,,,,,,,,,,8661803.0,748082.0,18895.0,3597.429,79.429,3.0,80.54,19603736.0
2021-02-14,Chile,0.937799043062201,,,,,,,,,,,,,,,,,8716726.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-15,Chile,0.9346656418139891,,,,,,,,,,,,,,,,,8767340.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-16,Chile,0.9392265193370166,,,,,,,,,,,,,,,,,8801533.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-17,Chile,0.9477739726027398,,,,,,,,,,,,,,,,,8826447.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-18,Chile,0.9440677966101696,,,,,,,,,,,,,,,,,8877643.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-19,Chile,0.9486238532110092,,,,,,,,,,,,,,,,,8927327.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-20,Chile,0.9512635379061372,,,,,,,,,,,,,,,,,8979280.0,772395.0,19443.0,3473.286,78.286,3.0,80.54,19603736.0
2021-02-21,Chile,0.9447748513169074,,,,,,,,,,,,,,,,,9029308.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-22,Chile,0.94251012145749,,,,,,,,,,,,,,,,,9083958.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-23,Chile,0.9485232067510548,,,,,,,,,,,,,,,,,9115444.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-24,Chile,0.9478260869565216,,,,,,,,,,,,,,,,,9144328.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-25,Chile,0.9348034515819752,,,,,,,,,,,,,,,,,9195354.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-26,Chile,0.9402985074626866,,,,,,,,,,,,,,,,,9250264.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-27,Chile,0.952755905511811,,,,,,,,,,,,,,,,,9305564.0,795845.0,19974.0,3350.0,75.857,3.0,80.54,19603736.0
2021-02-28,Chile,0.9340746624305004,,,,,,,,,,,,,,,,,9358875.0,821418.0,20476.0,3653.286,71.714,3.0,80.54,19603736.0
2021-03-01,Chile,0.9417652411282984,,,,,,,,,,,,,,,,,9415629.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-02,Chile,0.9558232931726908,,,,,,,,,,,,,,,,,9447246.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-03,Chile,0.9540425531914892,,,,,,,,,,,,,,,,,9474397.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-04,Chile,0.94,,,,,,,,,,,,,,,,,9530074.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-05,Chile,0.9551282051282052,,,,,,,,,,,,,,,,,9590794.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-06,Chile,0.9415833973866256,,,,,,,,,,,,,,,,,9649985.0,821418.0,20476.0,3653.286,71.714,3.0,81.96,19603736.0
2021-03-07,Chile,0.9448173005219984,,,,,,,,,,,,,,,,,9713568.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-08,Chile,0.939419795221843,,,,,,,,,,,,,,,,,9775575.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-09,Chile,0.9449618966977138,,,,,,,,,,,,,,,,,9811190.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-10,Chile,0.9404567699836868,,,,,,,,,,,,,,,,,9846196.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-11,Chile,0.9401148482362592,,,,,,,,,,,,,,,,,9908942.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-12,Chile,0.9554195804195804,,,,,,,,,,,,,,,,,9974628.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-13,Chile,0.944264943457189,,,,,,,,,,,,,,,,,10044145.0,850483.0,21008.0,4152.143,76.0,3.0,81.96,19603736.0
2021-03-14,Chile,0.9428571428571428,,,,,,,,,,,,,,,,,10112296.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-15,Chile,0.9376899696048632,,,,,,,,,,,,,,,,,10181264.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-16,Chile,0.9391891891891893,,,,,,,,,,,,,,,,,10227644.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-17,Chile,0.935036496350365,,,,,,,,,,,,,,,,,10265109.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-18,Chile,0.946362968405584,,,,,,,,,,,,,,,,,10335304.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-19,Chile,0.9484375,,,,,,,,,,,,,,,,,10408433.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-20,Chile,0.9345121152586772,,,,,,,,,,,,,,,,,10484708.0,885379.0,21574.0,4985.143,80.857,3.0,81.96,19603736.0
2021-03-21,Chile,0.938157894736842,,,,,,,,,,,,,,,,,10561043.0,925089.0,22180.0,5672.857,86.571,3.0,81.96,19603736.0
2021-03-22,Chile,0.9383512544802868,,,,,,,,,,,,,,,,,10636923.0,925089.0,22180.0,5672.857,86.571,3.0,81.96,19603736.0
2021-03-23,Chile,0.9296296296296296,,,,,,,,,,,,,,,,,10691538.0,925089.0,22180.0,5672.857,86.571,3.0,81.96,19603736.0
2021-03-24,Chile,0.9447983014861996,,,,,,,,,,,,,,,,,10731308.0,925089.0,22180.0,5672.857,86.571,3.0,83.39,19603736.0
2021-03-25,Chile,0.9294545454545454,,,,,,,,,,,,,,,,,10802230.0,925089.0,22180.0,5672.857,86.571,3.0,83.39,19603736.0
2021-03-26,Chile,0.9308681672025724,,,,,,,,,,,,,,,,,10879538.0,925089.0,22180.0,5672.857,86.571,3.0,83.39,19603736.0
2021-03-27,Chile,0.9221476510067114,,,,,,,,,,,,,,,,,10958800.0,925089.0,22180.0,5672.857,86.571,3.0,83.39,19603736.0
2021-03-28,Chile,0.9168831168831169,,,,,,,,,,,,,,,,,11037244.0,969913.0,22653.0,6403.429,67.571,3.0,83.39,19603736.0
2021-03-29,Chile,0.9029850746268656,,,,,,,,,,,,,,,,,11113202.0,969913.0,22653.0,6403.429,67.571,3.0,83.39,19603736.0
2021-03-30,Chile,0.9028077753779696,,,,,,,,,,,,,,,,,11159589.0,969913.0,22653.0,6403.429,67.571,3.0,83.39,19603736.0
2021-03-31,Chile,0.9170243204577968,,,,,,,,,,,,,,,,,11201416.0,969913.0,22653.0,6403.429,67.571,3.0,83.39,19603736.0
2021-04-01,Chile,0.9188562596599692,,,,,,,,,,,,,,,,,11270537.0,969913.0,22653.0,6403.429,67.571,3.0,83.39,19603736.0
2020-04-23,Colombia,0.7815045519885002,,,,,,,,,,,,,,,,,,3439.0,153.0,138.0,10.429,4.0,77.98,51874028.0
2020-04-24,Colombia,0.7623456790123457,,,,,,,,,,,,,,,,,,3439.0,153.0,138.0,10.429,4.0,79.76,51874028.0
2020-04-25,Colombia,0.7508616445100935,,,,,,,,,,,,,,,,,,3439.0,153.0,138.0,10.429,4.0,79.76,51874028.0
2020-04-26,Colombia,0.7478689995513683,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,79.76,51874028.0
2020-04-27,Colombia,0.7586206896551724,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,82.14,51874028.0
2020-04-28,Colombia,0.7545064377682403,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,82.14,51874028.0
2020-04-29,Colombia,0.7663843067320553,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,82.14,51874028.0
2020-04-30,Colombia,0.7283950617283951,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,82.14,51874028.0
2020-05-01,Colombia,0.7719298245614035,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,84.52,51874028.0
2020-05-02,Colombia,0.7727272727272727,,,,,,,,,,,,,,,,,,4881.0,225.0,206.0,10.286,4.0,84.52,51874028.0
2020-05-03,Colombia,0.7795148247978436,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,84.52,51874028.0
2020-05-04,Colombia,0.7670799261408601,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,84.52,51874028.0
2020-05-05,Colombia,0.7743260590500641,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,84.52,51874028.0
2020-05-06,Colombia,0.7737113402061856,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,82.14,51874028.0
2020-05-07,Colombia,0.7723809523809524,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,82.14,51874028.0
2020-05-08,Colombia,0.7869739007759229,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,82.14,51874028.0
2020-05-09,Colombia,0.7859085290482076,,,,,,,,,,,,,,,,,,7006.0,314.0,303.571,12.714,4.0,82.14,51874028.0
2020-05-10,Colombia,0.7859495060373216,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-11,Colombia,0.7854251012145749,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-12,Colombia,0.7869910625620655,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-13,Colombia,0.7879114948731786,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
2020-05-14,Colombia,0.7974203338391502,,,,,,,,,,,,,,,,,,10051.0,428.0,435.0,16.286,4.0,82.14,51874028.0
